city,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,floors,waterfront,view,condition,yr_built,yr_renovated,was_renovated,date,price
Seattle,2,1.0,1240,6400,1060,180,1.0,0,1,4,1938,0,0,2014-06-18,559000.0
Sammamish,3,2.5,2420,43177,1690,730,2.0,0,4,4,1989,0,0,2014-06-18,739888.0
Kent,5,3.5,3260,58806,3260,0,2.0,0,0,4,1969,0,0,2014-06-18,568450.0
Seattle,2,1.0,670,10920,670,0,1.0,0,0,3,1942,0,0,2014-06-18,240000.0
Issaquah,5,3.25,3160,10000,3160,0,2.0,0,0,4,1980,0,0,2014-06-18,574950.0
Des Moines,3,2.25,1990,6350,1990,0,2.0,0,0,3,1967,0,0,2014-06-18,180000.0
Bellevue,4,3.5,4680,9700,3360,1320,2.0,0,0,3,2005,0,0,2014-06-18,1160000.0
Seattle,3,2.5,1700,3575,1700,0,2.0,0,0,3,2000,0,0,2014-06-18,300000.0
Kenmore,4,2.5,2807,9430,2807,0,2.0,0,0,3,1996,0,0,2014-06-18,630000.0
Redmond,4,1.75,1770,9375,1170,600,1.0,0,0,4,1968,0,0,2014-06-18,507000.0
Federal Way,4,2.5,2570,9000,1590,980,1.0,0,0,4,1979,0,0,2014-06-18,287500.0
Sammamish,3,3.0,3450,16200,3450,0,2.0,0,0,3,1983,0,0,2014-06-18,688000.0
Kirkland,3,2.0,1670,7700,1170,500,1.0,0,0,3,1972,0,0,2014-06-18,424000.0
Seattle,3,1.75,1050,6150,950,100,1.5,0,0,4,1928,0,0,2014-06-18,400000.0
Issaquah,4,2.5,1910,7683,1910,0,2.0,0,0,3,1987,0,0,2014-06-18,620000.0
Kirkland,3,1.0,910,7700,910,0,1.0,0,0,4,1971,0,0,2014-06-18,300000.0
Sammamish,5,2.25,2480,12070,2480,0,2.0,0,0,3,1978,0,0,2014-06-18,615000.0
Tukwila,2,1.5,1820,8867,1820,0,2.0,0,0,3,1921,0,0,2014-06-18,206000.0
Duvall,4,2.5,2920,7700,2920,0,2.0,0,0,3,2003,0,0,2014-06-18,515500.0
Lake Forest Park,5,2.25,1870,11411,1170,700,1.0,0,0,4,1961,0,0,2014-06-18,554000.0
Seattle,4,3.5,3810,9792,3810,0,2.0,0,0,3,1938,2013,1,2014-06-18,825000.0
Seattle,4,2.25,2190,4080,1800,390,2.0,0,0,3,1918,0,0,2014-06-18,855000.0
Maple Valley,3,2.5,1730,6368,1730,0,2.0,0,0,3,1993,0,0,2014-06-18,315000.0
Renton,5,2.5,2220,9360,1110,1110,1.0,0,0,4,1968,0,0,2014-06-18,299000.0
Bellevue,3,1.5,1320,8114,1320,0,1.0,0,0,3,1951,0,0,2014-06-18,650000.0
Seattle,3,1.75,1510,4800,860,650,1.0,0,2,3,1925,2011,1,2014-06-18,465000.0
Redmond,3,2.0,2120,4080,2120,0,2.0,0,0,3,2003,0,0,2014-06-18,535000.0
Redmond,2,2.0,1690,4500,1690,0,1.0,0,0,3,2004,0,0,2014-06-18,564000.0
Seattle,3,3.5,1360,1419,1040,320,2.0,0,0,3,2007,0,0,2014-06-18,515000.0
Renton,4,2.5,3250,5000,3250,0,2.0,0,0,3,2008,0,0,2014-06-18,580000.0
Seattle,3,2.25,1490,1294,1220,270,2.0,0,0,3,2010,0,0,2014-06-18,309000.0
Snoqualmie,3,1.75,1930,6360,1930,0,1.0,0,0,3,2013,0,0,2014-06-18,536751.0
Renton,4,2.5,2020,5501,2020,0,2.0,0,0,3,2010,0,0,2014-06-18,415000.0
Auburn,3,2.25,1584,2800,1584,0,2.0,0,0,3,2012,0,0,2014-06-18,267000.0
Kirkland,4,2.5,3170,8523,3170,0,2.0,0,0,3,2008,0,0,2014-06-18,820000.0
Kirkland,4,2.75,3870,10046,3870,0,2.0,0,0,3,2005,0,0,2014-06-18,1399950.0
Seattle,2,2.5,1430,923,1410,20,3.0,0,0,3,2008,0,0,2014-06-18,485000.0
Seattle,3,3.25,1380,1120,1380,0,3.0,0,0,3,2008,0,0,2014-06-18,482000.0
Kenmore,4,2.5,2610,4595,2610,0,2.0,0,0,3,2008,0,0,2014-06-18,535000.0
Seattle,3,3.25,1540,1428,1540,0,3.0,0,0,3,2013,0,0,2014-06-18,690000.0
Seattle,3,2.5,1940,9000,970,970,1.0,0,0,4,1948,0,0,2014-06-19,576000.0
Seattle,3,2.5,2160,3000,1260,900,1.5,0,0,3,1909,2011,1,2014-06-19,378750.0
Renton,4,1.75,1530,8750,1530,0,1.5,0,0,4,1968,0,0,2014-06-19,269900.0
Auburn,3,2.0,1440,7210,1440,0,1.0,0,0,3,1983,0,0,2014-06-19,210000.0
Renton,4,2.5,2640,8625,2640,0,2.0,0,0,3,1987,0,0,2014-06-19,429900.0
Seattle,4,3.25,3620,5131,2350,1270,2.0,0,3,4,1927,0,0,2014-06-19,1525000.0
Maple Valley,4,2.5,2850,4650,2850,0,2.0,0,0,3,2004,0,0,2014-06-19,360000.0
Seattle,2,1.0,1260,4377,1260,0,1.0,0,0,4,1947,0,0,2014-06-19,405000.0
Kirkland,3,1.75,1610,11200,1610,0,1.0,0,0,3,1955,0,0,2014-06-19,450000.0
Seattle,3,2.0,1360,5980,1360,0,1.5,0,0,3,1945,2008,1,2014-06-19,703000.0
Redmond,4,2.5,2496,8058,2496,0,2.0,0,0,3,1998,0,0,2014-06-19,661000.0
Bellevue,4,2.25,2160,9593,2160,0,1.0,0,0,3,1969,0,0,2014-06-19,580000.0
Seattle,3,1.0,1320,3625,1320,0,2.0,0,0,3,1900,0,0,2014-06-19,464000.0
Seattle,2,2.5,2540,7089,2540,0,2.0,0,0,3,2004,0,0,2014-06-19,945000.0
Bellevue,4,3.0,2620,18362,1870,750,1.0,0,0,4,1956,0,0,2014-06-19,659500.0
Tukwila,3,1.5,1140,8340,1140,0,1.0,0,0,3,1960,0,0,2014-06-19,200000.0
Auburn,3,2.0,1790,42399,1790,0,1.0,0,0,4,1990,0,0,2014-06-19,280000.0
Seattle,4,2.5,2440,3600,2440,0,2.5,0,0,4,1902,0,0,2014-06-19,1325000.0
Renton,3,2.0,2140,7200,1480,660,1.0,0,0,4,1966,0,0,2014-06-19,346150.0
Enumclaw,3,1.0,1330,5412,1330,0,2.0,0,0,5,1905,0,0,2014-06-19,197500.0
Seattle,4,2.5,2590,7910,2590,0,2.0,0,0,3,2001,0,0,2014-06-19,799000.0
Seattle,4,4.5,4750,13912,3600,1150,2.0,0,2,3,2005,0,0,2014-06-19,1309500.0
Kirkland,2,1.0,1620,9205,850,770,1.0,0,0,5,1921,0,0,2014-06-19,350000.0
Redmond,4,2.5,2440,34290,2440,0,2.0,0,0,3,1987,0,0,2014-06-19,720000.0
Normandy Park,3,2.75,2020,10744,1270,750,1.0,0,0,5,1954,0,0,2014-06-19,519000.0
Seattle,3,1.5,1470,7200,1470,0,2.0,0,0,4,1907,0,0,2014-06-19,590300.0
Issaquah,5,4.75,5990,10450,4050,1940,2.0,1,4,3,2002,0,0,2014-06-19,2200000.0
Lake Forest Park,6,2.75,2520,9324,1320,1200,1.0,0,0,4,1962,0,0,2014-06-19,410000.0
Redmond,2,1.75,1440,4225,1440,0,1.0,0,0,3,2005,0,0,2014-06-19,437000.0
Federal Way,3,2.25,1640,7350,1140,500,1.0,0,0,3,1984,0,0,2014-06-19,221000.0
Kenmore,4,2.25,2150,20181,1090,1060,1.0,0,0,3,1963,0,0,2014-06-19,380000.0
Seattle,2,1.0,1570,8210,1150,420,1.0,0,0,4,1952,0,0,2014-06-19,506000.0
Issaquah,4,1.0,1980,10350,1430,550,1.0,0,0,4,1968,0,0,2014-06-19,395000.0
Seattle,3,1.0,1210,4731,1210,0,1.5,0,0,3,1901,0,0,2014-06-19,285000.0
Seattle,3,1.75,1900,3000,1070,830,1.5,0,0,5,1903,0,0,2014-06-19,311000.0
Maple Valley,3,1.75,1940,219527,1940,0,1.0,0,0,3,1991,0,0,2014-06-19,520000.0
Seattle,3,1.75,1310,8065,1310,0,1.0,0,0,4,1948,0,0,2014-06-19,435000.0
Kent,2,1.0,990,39964,990,0,1.0,0,0,2,1945,0,0,2014-06-19,120000.0
Seattle,3,3.5,3870,3819,2760,1110,2.0,0,0,3,2002,0,0,2014-06-19,1440000.0
Auburn,3,2.0,1340,4320,920,420,1.0,0,0,3,1912,1993,1,2014-06-19,186000.0
Seattle,4,2.25,2160,5600,1080,1080,1.0,0,0,5,1947,0,0,2014-06-19,756000.0
Seattle,4,2.0,2080,13510,1040,1040,1.0,0,0,3,1950,0,0,2014-06-19,248000.0
SeaTac,3,2.0,1300,11374,1300,0,1.5,0,0,5,1933,0,0,2014-06-19,287000.0
Lake Forest Park,4,2.5,2610,8031,2610,0,2.0,0,0,3,1998,0,0,2014-06-19,510000.0
Kent,3,1.0,1050,8498,1050,0,1.0,0,0,4,1959,0,0,2014-06-19,249000.0
Renton,3,2.5,2480,6112,2480,0,2.0,0,0,3,2004,0,0,2014-06-19,340000.0
Seattle,4,2.25,1820,8255,1320,500,1.5,0,0,4,1930,0,0,2014-06-19,399888.0
Redmond,3,1.75,1170,8740,1170,0,1.0,0,0,4,1968,0,0,2014-06-19,440000.0
Seattle,4,2.25,2370,6000,1440,930,1.0,0,2,3,1959,0,0,2014-06-19,899000.0
Burien,5,3.75,3090,7415,3090,0,2.0,0,0,3,2014,0,0,2014-06-19,540500.0
Kent,3,1.75,2310,11200,1630,680,1.0,0,0,4,1978,0,0,2014-06-19,385000.0
Bellevue,4,2.25,2060,10358,1320,740,1.0,0,0,4,1962,0,0,2014-06-19,558000.0
Enumclaw,3,2.0,2540,237402,2540,0,1.0,0,0,3,2007,0,0,2014-06-19,600000.0
Renton,4,2.5,2400,7693,2400,0,2.0,0,0,3,2003,0,0,2014-06-19,450000.0
Federal Way,3,1.0,1320,8450,880,440,1.0,0,0,3,1961,0,0,2014-06-19,232500.0
Seattle,2,1.0,790,6600,790,0,1.0,0,0,3,1949,0,0,2014-06-19,436000.0
Des Moines,4,2.0,1790,14690,1670,120,1.0,0,1,4,1960,0,0,2014-06-19,240000.0
Kirkland,3,2.25,1820,7326,1820,0,2.0,0,0,3,1983,0,0,2014-06-19,489950.0
Seattle,6,2.0,1670,3000,900,770,1.0,0,0,5,1911,0,0,2014-06-19,680000.0
Newcastle,5,3.5,3990,9938,3990,0,2.0,0,0,3,2001,0,0,2014-06-19,1068000.0
Shoreline,3,2.0,1430,6000,1430,0,1.0,0,0,5,1945,0,0,2014-06-19,352450.0
Enumclaw,4,2.0,2030,103672,2030,0,1.0,0,0,4,1969,0,0,2014-06-19,335000.0
Seattle,4,1.75,1290,3060,1290,0,2.0,0,0,4,1906,0,0,2014-06-19,549000.0
Bellevue,4,3.5,3820,13224,3280,540,2.0,0,0,3,1990,0,0,2014-06-19,1240000.0
Seattle,4,3.25,2520,3360,1550,970,1.5,0,0,4,1931,0,0,2014-06-19,618250.0
Mercer Island,5,3.0,3880,13000,3880,0,2.0,0,0,3,1972,2003,1,2014-06-19,1815000.0
Seattle,2,1.75,1590,5136,1320,270,1.5,0,3,3,1927,0,0,2014-06-19,850000.0
Seattle,5,2.0,3530,9385,3530,0,1.5,0,0,3,1925,0,0,2014-06-19,930000.0
Issaquah,3,2.5,1610,4611,1610,0,2.0,0,0,3,1996,0,0,2014-06-19,505000.0
Redmond,4,2.5,3280,209088,3280,0,2.0,0,0,3,1994,0,0,2014-06-19,925000.0
Federal Way,3,1.75,1860,15681,1860,0,1.0,0,0,4,1971,0,0,2014-06-19,275000.0
Seattle,3,1.75,1840,5000,920,920,1.0,0,0,4,1910,0,0,2014-06-19,499000.0
Seattle,3,2.5,2120,7201,2120,0,2.0,0,0,3,2003,0,0,2014-06-19,507000.0
Bellevue,4,2.5,2270,9247,1500,770,1.0,0,0,5,1972,0,0,2014-06-19,619850.0
Carnation,3,2.5,2840,48716,1870,970,1.0,0,3,3,1994,0,0,2014-06-19,500000.0
Carnation,4,1.5,1220,9600,1220,0,1.0,0,0,3,1980,0,0,2014-06-19,310000.0
Seattle,4,2.5,2310,4079,2310,0,2.0,0,0,3,2008,0,0,2014-06-19,646000.0
Federal Way,3,1.75,1840,7300,1840,0,1.0,0,0,3,1966,0,0,2014-06-19,265000.0
Seattle,3,2.5,950,1110,950,0,2.0,0,0,3,2003,0,0,2014-06-19,475000.0
Kirkland,4,2.25,3070,8400,3070,0,2.0,0,0,4,1970,0,0,2014-06-19,600000.0
Maple Valley,3,2.0,1730,38884,1730,0,1.0,0,0,3,1997,0,0,2014-06-19,470000.0
Seattle,2,1.0,920,8341,920,0,1.0,0,0,3,1939,0,0,2014-06-19,319950.0
Sammamish,3,2.75,3200,6699,3200,0,2.0,0,0,3,2004,0,0,2014-06-19,712000.0
Sammamish,4,2.75,3010,15992,3010,0,2.0,0,0,3,1996,0,0,2014-06-19,775000.0
Kirkland,3,2.25,1600,10240,1090,510,1.0,0,0,3,1979,0,0,2014-06-19,390000.0
Kirkland,4,2.5,2840,11044,2840,0,2.0,0,0,3,2001,0,0,2014-06-19,585000.0
Bellevue,3,2.5,2430,10500,2430,0,2.0,0,1,3,1989,0,0,2014-06-19,1027000.0
Auburn,3,1.75,1750,11461,1750,0,2.0,0,0,4,1976,0,0,2014-06-19,232603.0
Seattle,3,2.25,1240,949,1240,0,3.0,0,0,3,2008,0,0,2014-06-19,543000.0
Seattle,3,3.25,1530,1612,1530,0,3.0,0,0,3,2006,0,0,2014-06-19,607500.0
Newcastle,3,3.5,3390,10078,3040,350,2.0,0,0,3,2012,0,0,2014-06-19,750000.0
Redmond,3,2.5,2320,6775,2320,0,1.0,0,0,3,2008,0,0,2014-06-19,728050.0
Redmond,4,2.5,2650,6884,2650,0,2.0,0,0,3,2012,0,0,2014-06-19,734990.0
Federal Way,3,2.5,2238,7209,2238,0,2.0,0,0,3,2011,0,0,2014-06-19,330000.0
Newcastle,4,2.5,2620,7553,2620,0,2.0,0,0,3,1996,0,0,2014-06-20,605000.0
Kirkland,3,2.75,1910,7280,1160,750,1.0,0,0,3,1979,0,0,2014-06-20,441000.0
Redmond,4,2.5,3040,6587,3040,0,2.0,0,0,3,2003,0,0,2014-06-20,650000.0
Mercer Island,7,3.5,4640,15235,2860,1780,2.0,0,1,3,1965,2003,1,2014-06-20,1950000.0
Seattle,3,1.0,1500,4000,900,600,1.0,0,0,3,1925,0,0,2014-06-20,395000.0
Burien,1,0.75,380,15000,380,0,1.0,0,0,3,1963,0,0,2014-06-20,245000.0
Mercer Island,4,3.5,2970,14486,2340,630,2.0,0,0,3,1997,0,0,2014-06-20,905000.0
Issaquah,4,3.25,3030,9273,3030,0,2.0,0,0,5,1988,0,0,2014-06-20,660000.0
North Bend,4,2.5,1890,12236,1230,660,1.0,0,0,3,1978,0,0,2014-06-20,378000.0
Seattle,2,1.0,1040,3600,1040,0,1.0,0,0,4,1919,1980,1,2014-06-20,600000.0
Sammamish,4,2.5,2090,10306,2090,0,2.0,0,0,3,1986,0,0,2014-06-20,632500.0
Auburn,2,2.0,1680,5756,1680,0,2.0,0,0,4,1910,0,0,2014-06-20,210000.0
Redmond,2,2.5,2770,7781,2770,0,2.0,0,0,3,2006,0,0,2014-06-20,754800.0
Auburn,2,1.0,1020,5130,1020,0,1.0,0,0,4,1948,0,0,2014-06-20,175000.0
Issaquah,3,2.25,1470,4653,1470,0,2.0,0,0,4,1985,0,0,2014-06-20,455000.0
Seattle,3,2.0,1430,3480,980,450,1.0,0,0,3,1947,0,0,2014-06-20,450000.0
Lake Forest Park,4,1.75,2050,10920,1450,600,1.0,0,3,3,1974,0,0,2014-06-20,790000.0
Seattle,4,1.0,2080,5500,1040,1040,1.0,0,0,3,1941,0,0,2014-06-20,480000.0
Seattle,3,2.25,2870,8170,2250,620,2.0,0,0,3,1995,0,0,2014-06-20,850000.0
Renton,4,3.25,3940,27591,3440,500,2.0,0,3,3,2000,0,0,2014-06-20,725000.0
Seattle,3,1.5,1520,4288,1020,500,1.0,0,0,3,1949,0,0,2014-06-20,380000.0
Bellevue,3,1.5,1700,14133,1700,0,1.0,0,1,4,1954,0,0,2014-06-20,979000.0
Seattle,3,2.25,1940,11612,1100,840,1.0,0,0,4,1981,0,0,2014-06-20,359950.0
Seattle,4,2.25,2870,5453,2220,650,2.0,0,1,4,1926,0,0,2014-06-20,665900.0
Sammamish,3,3.25,3240,8338,3240,0,2.0,0,0,3,2001,0,0,2014-06-20,812000.0
Burien,3,1.0,1150,7156,1150,0,1.0,0,0,4,1953,0,0,2014-06-20,203000.0
Sammamish,3,1.5,1440,28516,1440,0,1.0,0,0,4,1975,0,0,2014-06-20,456000.0
Seattle,5,2.5,2200,4080,1420,780,1.5,0,0,5,1916,0,0,2014-06-20,547000.0
Des Moines,3,2.0,1470,8089,1470,0,1.0,0,0,3,1987,0,0,2014-06-20,280000.0
Seattle,2,1.75,1760,4400,880,880,1.0,0,0,4,1930,0,0,2014-06-20,640000.0
Bothell,3,1.75,1780,8085,1210,570,1.0,0,0,3,1976,0,0,2014-06-20,477000.0
Burien,4,2.25,2450,21000,1650,800,1.0,0,2,4,1954,0,0,2014-06-20,455000.0
Seattle,3,3.5,1890,1710,1640,250,2.0,0,0,3,1999,0,0,2014-06-20,587206.0
Renton,3,2.5,2540,5612,2540,0,2.0,0,0,3,1999,0,0,2014-06-20,425000.0
Seattle,4,1.0,1360,6000,1360,0,1.5,0,0,3,1917,0,0,2014-06-20,511500.0
Maple Valley,2,2.0,1310,2841,1310,0,2.0,0,0,3,2004,0,0,2014-06-20,218000.0
Burien,3,2.0,1510,7884,1510,0,1.0,0,0,3,1942,2014,1,2014-06-20,332000.0
Covington,3,1.5,1860,60960,1140,720,1.0,0,0,4,1967,0,0,2014-06-20,291000.0
Renton,4,2.0,2200,7700,1100,1100,1.0,0,0,3,1979,0,0,2014-06-20,279000.0
Kirkland,4,2.5,3360,11548,3360,0,2.0,0,0,3,1988,0,0,2014-06-20,950000.0
Mercer Island,3,2.75,2470,10125,2470,0,2.0,0,0,3,1960,2012,1,2014-06-20,970500.0
Seattle,2,1.0,1260,3960,690,570,1.0,0,0,3,1925,0,0,2014-06-20,412000.0
Seattle,3,1.0,1430,10005,1430,0,1.5,0,0,4,1950,0,0,2014-06-20,400000.0
Auburn,3,2.25,1230,7420,1230,0,1.5,0,0,5,1913,0,0,2014-06-20,200000.0
North Bend,4,2.5,2320,11717,2320,0,2.0,0,0,3,1997,0,0,2014-06-20,397000.0
Sammamish,4,2.5,3290,6628,3290,0,2.0,0,0,3,2003,0,0,2014-06-20,715000.0
Maple Valley,4,2.5,2550,4770,2550,0,2.0,0,0,3,2005,0,0,2014-06-20,371000.0
Bothell,3,2.5,1870,5013,1870,0,2.0,0,0,3,2003,0,0,2014-06-20,458000.0
Bothell,5,3.0,3110,12429,1790,1320,1.0,0,0,3,1977,0,0,2014-06-20,436500.0
Renton,3,2.5,1820,8085,1820,0,2.0,0,0,3,1983,0,0,2014-06-20,329950.0
Des Moines,3,3.25,3050,18892,1650,1400,1.0,1,4,4,1962,0,0,2014-06-20,950000.0
Kent,4,2.0,1890,6302,1890,0,2.0,0,0,3,1997,0,0,2014-06-20,282000.0
Seattle,1,1.0,800,16306,680,120,1.0,0,0,2,1931,0,0,2014-06-20,250000.0
Woodinville,6,4.25,6900,244716,4820,2080,2.0,0,0,4,2002,0,0,2014-06-20,1135000.0
Auburn,4,1.75,2670,189486,2670,0,2.0,0,4,3,1972,0,0,2014-06-20,400000.0
Bellevue,5,2.75,3260,11700,1630,1630,1.0,0,0,3,1964,0,0,2014-06-20,681500.0
Burien,2,1.0,860,6600,860,0,1.0,0,0,5,1949,0,0,2014-06-20,200000.0
Seattle,5,4.0,3366,7800,2966,400,2.5,0,2,3,1937,0,0,2014-06-20,1300000.0
Seattle,5,3.25,3840,4800,2750,1090,3.0,0,3,3,2008,0,0,2014-06-20,1462497.0
Bellevue,4,4.5,3850,13551,3000,850,2.0,0,2,3,1998,0,0,2014-06-20,995000.0
Seattle,4,2.5,2040,8265,2040,0,2.0,0,0,3,1996,0,0,2014-06-20,355000.0
Woodinville,3,2.25,1790,10209,1290,500,1.0,0,0,3,1967,0,0,2014-06-20,425000.0
Woodinville,4,3.0,3740,30884,3060,680,2.0,0,0,3,1988,0,0,2014-06-20,869000.0
Seattle,3,3.25,2660,4000,2170,490,2.0,0,0,3,2003,0,0,2014-06-20,915000.0
Bellevue,3,2.25,3230,17833,3230,0,2.0,0,0,4,1973,0,0,2014-06-20,2110000.0
Mercer Island,4,2.0,3140,10437,2040,1100,1.0,0,0,4,1959,0,0,2014-06-20,925000.0
Seattle,6,4.5,5480,10800,4430,1050,2.0,0,3,4,1999,0,0,2014-06-20,2400000.0
Seattle,3,1.0,1160,3750,1160,0,1.5,0,0,3,1910,0,0,2014-06-20,390000.0
Maple Valley,3,2.25,1860,11227,1860,0,2.0,0,0,3,1995,0,0,2014-06-20,330000.0
Seattle,4,3.0,1630,7626,1110,520,1.0,0,0,5,1990,0,0,2014-06-20,482500.0
Seattle,3,2.25,1750,1879,1750,0,3.0,0,0,3,2001,0,0,2014-06-20,525000.0
Renton,3,1.0,1300,8160,1300,0,1.0,0,0,4,1960,0,0,2014-06-20,237000.0
Auburn,3,1.0,960,7314,960,0,1.0,0,0,5,1960,0,0,2014-06-20,205000.0
Kirkland,3,2.5,1850,7777,1850,0,2.0,0,0,5,1989,0,0,2014-06-20,623000.0
Renton,4,2.75,3260,4900,3260,0,2.0,0,0,3,2013,0,0,2014-06-20,565000.0
Shoreline,4,2.25,2420,7927,1400,1020,1.0,0,0,4,1973,0,0,2014-06-20,400000.0
Sammamish,3,1.0,1460,10000,1460,0,1.5,0,0,3,2002,0,0,2014-06-20,405000.0
Shoreline,4,3.0,2240,8504,2240,0,2.0,0,0,3,1992,0,0,2014-06-20,337000.0
Vashon,2,1.0,1240,27042,1000,240,1.0,0,1,3,1943,0,0,2014-06-20,355000.0
Mercer Island,3,2.25,2060,9552,1610,450,1.0,0,0,4,1975,0,0,2014-06-20,885000.0
Shoreline,5,2.75,2280,10319,1300,980,1.0,0,0,3,1959,0,0,2014-06-20,420000.0
Maple Valley,4,2.5,2510,6853,2510,0,2.0,0,2,3,2006,0,0,2014-06-20,448000.0
Sammamish,4,2.75,3150,7035,3150,0,2.0,0,0,3,2004,0,0,2014-06-20,800000.0
Bellevue,5,2.25,2780,10192,2780,0,2.0,0,0,4,1978,0,0,2014-06-20,830000.0
Seattle,6,1.75,2380,4080,2380,0,2.0,0,0,3,1917,0,0,2014-06-20,725000.0
Seattle,3,2.25,2140,3000,2140,0,2.0,0,0,3,1905,2006,1,2014-06-20,780000.0
Seattle,2,1.0,840,4239,840,0,1.0,0,0,3,1948,0,0,2014-06-20,325000.0
Bellevue,4,2.25,2170,9665,1300,870,1.0,0,0,4,1976,0,0,2014-06-20,488800.0
Bellevue,4,3.5,4410,36200,4410,0,2.0,0,0,3,1989,0,0,2014-06-20,1320000.0
Seattle,4,2.0,2120,11479,1060,1060,1.0,0,0,4,1940,0,0,2014-06-20,489000.0
Bellevue,7,5.5,6630,13782,4930,1700,2.0,0,0,3,2004,0,0,2014-06-20,1240000.0
Newcastle,3,2.75,3290,22649,3290,0,2.0,0,0,4,1993,0,0,2014-06-20,595000.0
Renton,5,2.25,2290,7420,1290,1000,1.0,0,0,3,1973,0,0,2014-06-20,359900.0
Bellevue,3,3.0,4910,43560,4000,910,2.0,0,0,4,1989,0,0,2014-06-20,1080000.0
Sammamish,4,2.75,3730,8014,3730,0,2.0,0,0,3,2012,0,0,2014-06-20,925000.0
Seattle,3,2.5,2440,4800,2440,0,2.0,0,0,3,2014,0,0,2014-06-20,625000.0
Auburn,3,2.5,2570,4600,2570,0,2.0,0,0,3,2014,0,0,2014-06-20,339990.0
Redmond,4,2.5,2970,4400,2970,0,2.0,0,0,3,2014,0,0,2014-06-20,775950.0
Renton,5,3.0,2630,3149,1670,960,2.0,0,0,3,2013,0,0,2014-06-20,420000.0
Seattle,3,3.25,1530,1565,1280,250,2.0,0,0,3,2005,0,0,2014-06-20,654000.0
Snoqualmie,3,3.5,3690,8837,3690,0,2.0,0,0,3,2001,0,0,2014-06-20,725000.0
Seattle,2,1.0,1230,1820,830,400,2.0,0,0,4,1948,0,0,2014-06-21,375000.0
Bellevue,3,2.5,2200,20000,1400,800,1.0,0,1,3,1952,0,0,2014-06-21,1100000.0
Redmond,4,2.25,2330,8994,2330,0,2.0,0,0,3,1986,0,0,2014-06-21,639500.0
Seattle,4,2.0,2160,6300,2160,0,1.5,0,1,4,1928,0,0,2014-06-21,849000.0
Bellevue,4,1.5,1550,9176,1000,550,1.0,0,0,3,1956,0,0,2014-06-21,418000.0
Seattle,4,1.75,1780,2788,890,890,1.0,0,0,4,1943,0,0,2014-06-21,442900.0
Seattle,3,1.75,2610,5544,1680,930,1.5,0,0,3,1934,0,0,2014-06-21,750000.0
Redmond,3,2.5,3290,6830,3290,0,2.0,0,0,3,2000,0,0,2014-06-21,930000.0
Seattle,2,1.75,1330,6000,960,370,1.0,0,0,4,1914,1945,1,2014-06-22,565000.0
Kirkland,4,3.5,3530,14406,2570,960,2.0,0,1,3,1987,0,0,2014-06-22,874150.0
Issaquah,4,2.5,2090,6023,2090,0,2.0,0,0,3,1990,0,0,2014-06-22,545000.0
Bellevue,4,2.5,2040,8400,1420,620,1.0,0,0,3,1963,0,0,2014-06-22,500000.0
Kirkland,4,2.5,2370,10083,2370,0,2.0,0,0,5,1966,0,0,2014-06-22,687000.0
Bellevue,4,2.5,2810,10613,2810,0,2.0,0,0,3,1989,0,0,2014-06-22,810000.0
Issaquah,3,2.5,2050,40003,1570,480,1.0,0,0,4,1977,0,0,2014-06-22,439500.0
Seattle,3,1.75,2870,5000,1840,1030,1.5,0,0,4,1907,0,0,2014-06-22,802000.0
Bellevue,4,2.5,2130,7300,1230,900,1.0,0,0,4,1963,0,0,2014-06-22,732600.0
Renton,4,2.5,2580,6260,2580,0,2.0,0,0,3,2004,0,0,2014-06-22,374000.0
SeaTac,4,2.5,2380,13550,2380,0,2.0,0,0,3,1999,0,0,2014-06-22,330000.0
Bellevue,4,2.0,1940,25600,1940,0,1.0,0,0,1,1962,0,0,2014-06-23,365000.0
Tukwila,2,2.0,1610,17600,1610,0,2.0,0,0,3,1930,1983,1,2014-06-23,290900.0
Seattle,3,2.5,2060,5750,1330,730,1.0,0,0,3,1976,0,0,2014-06-23,577000.0
North Bend,2,1.0,1010,3000,1010,0,1.0,0,0,4,1925,0,0,2014-06-23,280000.0
Sammamish,4,2.5,2810,11120,2810,0,2.0,0,0,3,1982,0,0,2014-06-23,675000.0
Mercer Island,3,2.25,2380,11824,1450,930,1.0,0,0,4,1972,0,0,2014-06-23,800000.0
Shoreline,2,1.0,1060,7200,1060,0,1.0,0,0,4,1951,0,0,2014-06-23,299995.0
Kirkland,3,1.75,1560,7207,1250,310,1.0,0,0,3,1983,0,0,2014-06-23,440000.0
Covington,2,1.75,1500,8645,1500,0,1.0,0,0,4,1963,0,0,2014-06-23,249500.0
Seattle,2,1.0,970,4560,970,0,1.0,0,0,4,1907,0,0,2014-06-23,690000.0
Renton,3,1.0,1170,11100,1170,0,1.0,0,0,4,1968,0,0,2014-06-23,235000.0
Auburn,3,2.5,2280,7417,2280,0,2.0,0,0,3,1998,0,0,2014-06-23,320000.0
Renton,7,3.0,2800,9569,1400,1400,1.0,0,2,3,1963,0,0,2014-06-23,350000.0
Kirkland,4,1.5,1150,9360,1150,0,1.5,0,0,3,1970,0,0,2014-06-23,334000.0
Federal Way,6,3.0,2180,7956,2180,0,2.0,0,0,3,1980,0,0,2014-06-23,235000.0
Renton,4,2.5,2520,7253,2520,0,2.0,0,0,3,1990,0,0,2014-06-23,442000.0
